"CA_MPA_Name_Short","year","y","lnDiff","mpa","reference","Diff","resp","time","type","Location","Hectares","source","BA"
"Harris Point SMR",2018,"Semicossyphus pulcher",0.292987124681474,0.768292682926829,0.573170731707317,1.34042553191489,"Den",15,"SMR","C",6577.874855,"PISCO","After"
"Harris Point SMR",2018,"Strongylocentrotus purpuratus",0.221900095066914,0.686098876626911,0.549562032958876,1.24844664565511,"Den",15,"SMR","C",6577.874855,"PISCO","After"
"Harris Point SMR",2019,"Macrocystis pyrifera",0,0.000788288288288288,0.000788288288288288,1,"Bio",16,"SMR","C",6577.874855,"PISCO","After"
"Harris Point SMR",2019,"Mesocentrotus franciscanus",-0.174287202477093,0.195070868658699,0.232211855220617,0.840055596960668,"Bio",16,"SMR","C",6577.874855,"PISCO","After"
"Harris Point SMR",2019,"Semicossyphus pulcher",1.6117300635881,0.287948209756909,0.0574577889583487,5.01147390070375,"Bio",16,"SMR","C",6577.874855,"PISCO","After"
"Harris Point SMR",2019,"Strongylocentrotus purpuratus",-0.625282984182485,0.535277406682477,1.00031288381422,0.535109979431084,"Bio",16,"SMR","C",6577.874855,"PISCO","After"
"Harris Point SMR",2019,"Macrocystis pyrifera",0,0.000788288288288288,0.000788288288288288,1,"Den",16,"SMR","C",6577.874855,"PISCO","After"
"Harris Point SMR",2019,"Mesocentrotus franciscanus",0.154403940560535,0.511992739530662,0.438739789964994,1.1669621749409,"Den",16,"SMR","C",6577.874855,"PISCO","After"
"Harris Point SMR",2019,"Panulirus interruptus",0,0.166666666666667,0.166666666666667,1,"Den",16,"SMR","C",6577.874855,"PISCO","After"
"Harris Point SMR",2019,"Semicossyphus pulcher",0.595983432106298,0.597560975609756,0.329268292682927,1.81481481481481,"Den",16,"SMR","C",6577.874855,"PISCO","After"
"Harris Point SMR",2019,"Strongylocentrotus purpuratus",0.246258259719563,0.900974909684763,0.704310387489484,1.2792299044407,"Den",16,"SMR","C",6577.874855,"PISCO","After"
"Harris Point SMR",2020,"Macrocystis pyrifera",0,0.000788288288288288,0.000788288288288288,1,"Bio",17,"SMR","C",6577.874855,"PISCO","After"
"Harris Point SMR",2020,"Semicossyphus pulcher",1.76243674864241,0.305219056667812,0.052383569801505,5.82661811373998,"Bio",17,"SMR","C",6577.874855,"PISCO","After"
"Harris Point SMR",2020,"Macrocystis pyrifera",0,0.000788288288288288,0.000788288288288288,1,"Den",17,"SMR","C",6577.874855,"PISCO","After"
"Harris Point SMR",2020,"Mesocentrotus franciscanus",-0.0927470354888371,0.520290418773499,0.570854401659536,0.911424029071088,"Den",17,"SMR","C",6577.874855,"PISCO","After"
"Harris Point SMR",2020,"Panulirus interruptus",1.6094379124341,0.833333333333333,0.166666666666667,5,"Den",17,"SMR","C",6577.874855,"PISCO","After"
"Harris Point SMR",2020,"Semicossyphus pulcher",1.6094379124341,0.548780487804878,0.109756097560976,5,"Den",17,"SMR","C",6577.874855,"PISCO","After"
"Harris Point SMR",2020,"Strongylocentrotus purpuratus",-0.46858830627865,0.332409561043203,0.531103083090018,0.625885203130824,"Den",17,"SMR","C",6577.874855,"PISCO","After"
"Harris Point SMR",2021,"Macrocystis pyrifera",1.09861228866811,0.00236486486486486,0.000788288288288288,3,"Bio",18,"SMR","C",6577.874855,"PISCO","After"
"Harris Point SMR",2021,"Mesocentrotus franciscanus",-0.339505350713137,0.153758035929699,0.215915153413372,0.712122486536774,"Bio",18,"SMR","C",6577.874855,"PISCO","After"
"Harris Point SMR",2021,"Semicossyphus pulcher",1.83701618053683,0.370682310730403,0.0590467326932512,6.27777852935748,"Bio",18,"SMR","C",6577.874855,"PISCO","After"
"Harris Point SMR",2021,"Strongylocentrotus purpuratus",0.0608798181965532,0.43822126131211,0.41233829938912,1.06277118075458,"Bio",18,"SMR","C",6577.874855,"PISCO","After"
"Harris Point SMR",2021,"Macrocystis pyrifera",1.09861228866811,0.00236486486486486,0.000788288288288288,3,"Den",18,"SMR","C",6577.874855,"PISCO","After"
"Harris Point SMR",2021,"Mesocentrotus franciscanus",0.50370744242473,0.859069104109944,0.519123557629975,1.65484515484515,"Den",18,"SMR","C",6577.874855,"PISCO","After"
"Harris Point SMR",2021,"Panulirus interruptus",1.6094379124341,0.833333333333333,0.166666666666667,5,"Den",18,"SMR","C",6577.874855,"PISCO","After"
"Harris Point SMR",2021,"Semicossyphus pulcher",0.990398704027877,0.426829268292683,0.158536585365854,2.69230769230769,"Den",18,"SMR","C",6577.874855,"PISCO","After"
"Harris Point SMR",2021,"Strongylocentrotus purpuratus",0.80200405888592,1.00039590241006,0.448606918394616,2.2300055157198,"Den",18,"SMR","C",6577.874855,"PISCO","After"
"Harris Point SMR",2022,"Macrocystis pyrifera",0,0.000788288288288288,0.000788288288288288,1,"Bio",19,"SMR","C",6577.874855,"PISCO","After"
"Harris Point SMR",2022,"Mesocentrotus franciscanus",-0.902081228024029,0.0930244654465309,0.229279952268103,0.405724375490775,"Bio",19,"SMR","C",6577.874855,"PISCO","After"
"Harris Point SMR",2022,"Semicossyphus pulcher",1.23443683431205,0.819229496090818,0.238394633701201,3.43644268904821,"Bio",19,"SMR","C",6577.874855,"PISCO","After"
"Harris Point SMR",2022,"Strongylocentrotus purpuratus",-0.668391971976318,0.353398514957746,0.689514915744441,0.512532081450618,"Bio",19,"SMR","C",6577.874855,"PISCO","After"
"Harris Point SMR",2022,"Macrocystis pyrifera",0,0.000788288288288288,0.000788288288288288,1,"Den",19,"SMR","C",6577.874855,"PISCO","After"
"Harris Point SMR",2022,"Mesocentrotus franciscanus",0.219746240539611,0.638143394269415,0.512252042007001,1.24576056694508,"Den",19,"SMR","C",6577.874855,"PISCO","After"
"Harris Point SMR",2022,"Panulirus interruptus",0,0.166666666666667,0.166666666666667,1,"Den",19,"SMR","C",6577.874855,"PISCO","After"
"Harris Point SMR",2022,"Semicossyphus pulcher",1.33500106673234,0.695121951219512,0.182926829268293,3.8,"Den",19,"SMR","C",6577.874855,"PISCO","After"
"Harris Point SMR",2022,"Strongylocentrotus purpuratus",0.0978167957943937,0.747216311179294,0.677586974810709,1.10276073619632,"Den",19,"SMR","C",6577.874855,"PISCO","After"
"Harris Point SMR",2023,"Macrocystis pyrifera",0,0.000788288288288288,0.000788288288288288,1,"Bio",20,"SMR","C",6577.874855,"PISCO","After"
"Harris Point SMR",2023,"Semicossyphus pulcher",1.56761836438669,1.00020600003748,0.208584220184424,4.795214130547,"Bio",20,"SMR","C",6577.874855,"PISCO","After"
"Harris Point SMR",2023,"Macrocystis pyrifera",0,0.000788288288288288,0.000788288288288288,1,"Den",20,"SMR","C",6577.874855,"PISCO","After"
"Harris Point SMR",2023,"Mesocentrotus franciscanus",0.14805309995914,0.62180733826008,0.536237521068326,1.15957446808511,"Den",20,"SMR","C",6577.874855,"PISCO","After"
"Harris Point SMR",2023,"Panulirus interruptus",1.09861228866811,0.5,0.166666666666667,3,"Den",20,"SMR","C",6577.874855,"PISCO","After"
"Harris Point SMR",2023,"Semicossyphus pulcher",1.05860695405441,0.597560975609756,0.207317073170732,2.88235294117647,"Den",20,"SMR","C",6577.874855,"PISCO","After"
"Harris Point SMR",2023,"Strongylocentrotus purpuratus",-0.317013962309254,0.33458702429851,0.45939525906864,0.728320586017451,"Den",20,"SMR","C",6577.874855,"PISCO","After"
"Matlahuayl SMR",2011,"Macrocystis pyrifera",1.03757639808174,1.01418439716312,0.359338061465721,2.82236842105263,"Bio",0,"SMR","ML",268.4458073,"PISCO","Before"
"Matlahuayl SMR",2011,"Panulirus interruptus",0.0344996977252058,0.256327274959728,0.247634866335973,1.03510171549091,"Bio",0,"SMR","ML",268.4458073,"PISCO","Before"
"Matlahuayl SMR",2011,"Semicossyphus pulcher",0.70274330556837,0.733744487737585,0.363368529879985,2.01928463089506,"Bio",0,"SMR","ML",268.4458073,"PISCO","Before"
"Matlahuayl SMR",2011,"Strongylocentrotus purpuratus",0,0.0254100596039985,0.0254100596039985,1,"Bio",0,"SMR","ML",268.4458073,"PISCO","Before"
"Matlahuayl SMR",2011,"Macrocystis pyrifera",1.03757639808174,1.01418439716312,0.359338061465721,2.82236842105263,"Den",0,"SMR","ML",268.4458073,"PISCO","Before"
"Matlahuayl SMR",2011,"Mesocentrotus franciscanus",3.27083556379891,0.572463768115942,0.0217391304347826,26.3333333333333,"Den",0,"SMR","ML",268.4458073,"PISCO","Before"
"Matlahuayl SMR",2011,"Panulirus interruptus",-0.219628609206765,0.243589743589744,0.303418803418803,0.802816901408451,"Den",0,"SMR","ML",268.4458073,"PISCO","Before"
"Matlahuayl SMR",2011,"Semicossyphus pulcher",0.0953101798043249,0.611111111111111,0.555555555555556,1.1,"Den",0,"SMR","ML",268.4458073,"PISCO","Before"
"Matlahuayl SMR",2011,"Strongylocentrotus purpuratus",0,0.0384615384615385,0.0384615384615385,1,"Den",0,"SMR","ML",268.4458073,"PISCO","Before"
"Matlahuayl SMR",2012,"Macrocystis pyrifera",0.0769610411361282,0.638297872340426,0.591016548463357,1.08,"Bio",0,"SMR","ML",268.4458073,"PISCO","Before"
"Matlahuayl SMR",2012,"Mesocentrotus franciscanus",2.1772251346721,1.00093794530782,0.113461962662077,8.82179297646123,"Bio",0,"SMR","ML",268.4458073,"PISCO","Before"
"Matlahuayl SMR",2012,"Panulirus interruptus",2.6520478530648,1.0019430920815,0.0706436787685582,14.1830537359761,"Bio",0,"SMR","ML",268.4458073,"PISCO","Before"
"Matlahuayl SMR",2012,"Semicossyphus pulcher",1.70139524752453,1.05086936862554,0.191708851590846,5.48159023386334,"Bio",0,"SMR","ML",268.4458073,"PISCO","Before"
"Matlahuayl SMR",2012,"Macrocystis pyrifera",0.076961041136128,0.638297872340425,0.591016548463357,1.08,"Den",0,"SMR","ML",268.4458073,"PISCO","Before"
"Matlahuayl SMR",2012,"Mesocentrotus franciscanus",0.96418201957857,1.00724637681159,0.384057971014493,2.62264150943396,"Den",0,"SMR","ML",268.4458073,"PISCO","Before"
"Matlahuayl SMR",2012,"Panulirus interruptus",0.991366758314512,0.679487179487179,0.252136752136752,2.69491525423729,"Den",0,"SMR","ML",268.4458073,"PISCO","Before"
"Matlahuayl SMR",2012,"Semicossyphus pulcher",1.04982212449868,1.11111111111111,0.388888888888889,2.85714285714286,"Den",0,"SMR","ML",268.4458073,"PISCO","Before"
"Matlahuayl SMR",2012,"Strongylocentrotus purpuratus",-0.336472236621213,0.384615384615385,0.538461538461539,0.714285714285714,"Den",0,"SMR","ML",268.4458073,"PISCO","Before"
"Matlahuayl SMR",2019,"Macrocystis pyrifera",0.91902671169303,0.865248226950355,0.345153664302601,2.50684931506849,"Bio",7,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2019,"Mesocentrotus franciscanus",-4.70271453648517,0.00281383592345235,0.310214249520659,0.00907062112008159,"Bio",7,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2019,"Panulirus interruptus",-1.44477197127827,0.0563580557156604,0.2390080324922,0.235799839561876,"Bio",7,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2019,"Semicossyphus pulcher",0.837265764901741,0.352531154814335,0.152608105876611,2.31004213563445,"Bio",7,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2019,"Strongylocentrotus purpuratus",-1.90642029607024,0.152387645493456,1.025410059604,0.148611420442185,"Bio",7,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2019,"Macrocystis pyrifera",0.91902671169303,0.865248226950355,0.3451536643026,2.50684931506849,"Den",7,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2019,"Mesocentrotus franciscanus",-2.25878247033565,0.0507246376811594,0.485507246376812,0.104477611940299,"Den",7,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2019,"Panulirus interruptus",-1.06853483343083,0.192307692307692,0.55982905982906,0.343511450381679,"Den",7,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2019,"Semicossyphus pulcher",0.847297860387203,0.777777777777778,0.333333333333333,2.33333333333333,"Den",7,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2019,"Strongylocentrotus purpuratus",-1.90954250488444,0.153846153846154,1.03846153846154,0.148148148148148,"Den",7,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2020,"Macrocystis pyrifera",2.21557371600442,0.390070921985816,0.0425531914893617,9.16666666666667,"Bio",8,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2020,"Mesocentrotus franciscanus",-4.59699090447873,0.000937945307817449,0.0930304878312075,0.0100821282321903,"Bio",8,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2020,"Panulirus interruptus",0.202411321853303,0.0903581677968277,0.0738008384634113,1.22435150708518,"Bio",8,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2020,"Semicossyphus pulcher",0.262928163894271,0.399516701516834,0.307147290604304,1.30073327598234,"Bio",8,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2020,"Strongylocentrotus purpuratus",-1.09861228866811,0.0254100596039985,0.0762301788119954,0.333333333333333,"Bio",8,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2020,"Macrocystis pyrifera",2.21557371600442,0.390070921985816,0.0425531914893617,9.16666666666667,"Den",8,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2020,"Mesocentrotus franciscanus",-3.43398720448515,0.0072463768115942,0.22463768115942,0.032258064516129,"Den",8,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2020,"Panulirus interruptus",0.0816780310142671,0.217948717948718,0.200854700854701,1.08510638297872,"Den",8,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2020,"Semicossyphus pulcher",0.0953101798043251,0.611111111111111,0.555555555555555,1.1,"Den",8,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2020,"Strongylocentrotus purpuratus",-1.09861228866811,0.0384615384615385,0.115384615384615,0.333333333333333,"Den",8,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2021,"Macrocystis pyrifera",3.91202300542815,0.709219858156028,0.0141843971631206,50,"Bio",9,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2021,"Mesocentrotus franciscanus",-2.30216051596614,0.0219951518094539,0.21985815155475,0.100042466717349,"Bio",9,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2021,"Panulirus interruptus",0.356224228546957,0.216947543860636,0.151931743247906,1.42792769452164,"Bio",9,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2021,"Semicossyphus pulcher",0.916093595853967,0.484730652724684,0.193930488006397,2.4995072085246,"Bio",9,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2021,"Strongylocentrotus purpuratus",-3.1160499524448,0.0254100596039985,0.573177301448982,0.0443319362782899,"Bio",9,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2021,"Macrocystis pyrifera",3.91202300542815,0.709219858156028,0.0141843971631206,50,"Den",9,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2021,"Mesocentrotus franciscanus",-2.371577964481,0.0507246376811594,0.543478260869565,0.0933333333333333,"Den",9,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2021,"Panulirus interruptus",0.054808236494995,0.320512820512821,0.303418803418803,1.05633802816901,"Den",9,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2021,"Semicossyphus pulcher",0.45953232937844,0.527777777777778,0.333333333333333,1.58333333333333,"Den",9,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2021,"Strongylocentrotus purpuratus",-2.56494935746154,0.0384615384615385,0.5,0.0769230769230769,"Den",9,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2022,"Macrocystis pyrifera",4.06902675423781,0.829787234042553,0.0141843971631206,58.5,"Bio",10,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2022,"Mesocentrotus franciscanus",-5.85960504306471,0.000937945307817449,0.328830165816599,0.00285237002355975,"Bio",10,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2022,"Panulirus interruptus",1.98112873308756,0.982719302522751,0.135530240755046,7.25092272431576,"Bio",10,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2022,"Semicossyphus pulcher",-0.122134518015977,0.322206489187758,0.364063072528582,0.885029308108314,"Bio",10,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2022,"Strongylocentrotus purpuratus",-2.45428662961387,0.0254100596039985,0.295725533548119,0.0859244695550237,"Bio",10,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2022,"Macrocystis pyrifera",4.06902675423781,0.829787234042553,0.0141843971631206,58.5,"Den",10,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2022,"Mesocentrotus franciscanus",-4.70953020131233,0.0072463768115942,0.804347826086957,0.00900900900900901,"Den",10,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2022,"Panulirus interruptus",1.04921953333853,1.01282051282051,0.354700854700855,2.85542168674699,"Den",10,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2022,"Semicossyphus pulcher",-0.0870113769896294,0.611111111111111,0.666666666666667,0.916666666666667,"Den",10,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2022,"Strongylocentrotus purpuratus",-2.39789527279837,0.0384615384615385,0.423076923076923,0.0909090909090909,"Den",10,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2023,"Macrocystis pyrifera",1.50407739677627,0.234042553191489,0.0520094562647754,4.5,"Bio",11,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2023,"Panulirus interruptus",-2.15795911418829,0.0058292762444853,0.050443402415549,0.115560726781754,"Bio",11,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2023,"Semicossyphus pulcher",-2.06427936766224,0.0508693686255369,0.400831169472258,0.126909712866174,"Bio",11,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2023,"Macrocystis pyrifera",1.50407739677627,0.234042553191489,0.0520094562647754,4.5,"Den",11,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2023,"Mesocentrotus franciscanus",-3.37587957367787,0.0289855072463768,0.847826086956522,0.0341880341880342,"Den",11,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2023,"Panulirus interruptus",-1.65292302437384,0.0384615384615385,0.200854700854701,0.191489361702128,"Den",11,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2023,"Semicossyphus pulcher",-1.70474809223843,0.111111111111111,0.611111111111111,0.181818181818182,"Den",11,"SMR","ML",268.4458073,"PISCO","After"
"Matlahuayl SMR",2023,"Strongylocentrotus purpuratus",-2.484906649788,0.0384615384615385,0.461538461538462,0.0833333333333333,"Den",11,"SMR","ML",268.4458073,"PISCO","After"
"Naples SMCA",2009,"Semicossyphus pulcher",2.15366751348375,0.122299181265111,0.0141937657243467,8.61640128773784,"Bio",0,"SMCA","ML",673.8031024,"PISCO","Before"
"Naples SMCA",2009,"Semicossyphus pulcher",1.6094379124341,0.120087336244541,0.0240174672489083,5,"Den",0,"SMCA","ML",673.8031024,"PISCO","Before"
"Naples SMCA",2010,"Macrocystis pyrifera",0.0622650065913354,0.275641025641026,0.259001636661211,1.06424433912586,"Bio",0,"SMCA","ML",673.8031024,"PISCO","Before"
"Naples SMCA",2010,"Semicossyphus pulcher",1.1150476402479,0.148782831790022,0.0487858395570419,3.04971346482744,"Bio",0,"SMCA","ML",673.8031024,"PISCO","Before"
"Naples SMCA",2010,"Macrocystis pyrifera",0.062265006591335,0.275641025641026,0.259001636661211,1.06424433912586,"Den",0,"SMCA","ML",673.8031024,"PISCO","Before"
"Naples SMCA",2010,"Mesocentrotus franciscanus",1.42393199333885,0.829763663220089,0.199778434268833,4.15341959334566,"Den",0,"SMCA","ML",673.8031024,"PISCO","Before"
"Naples SMCA",2010,"Panulirus interruptus",0,0.0208333333333333,0.0208333333333333,1,"Den",0,"SMCA","ML",673.8031024,"PISCO","Before"
"Naples SMCA",2010,"Semicossyphus pulcher",1.57818536893,0.137554585152838,0.0283842794759825,4.84615384615385,"Den",0,"SMCA","ML",673.8031024,"PISCO","Before"
"Naples SMCA",2010,"Strongylocentrotus purpuratus",-0.799660276464336,0.116815654576383,0.259889714696715,0.44948163767352,"Den",0,"SMCA","ML",673.8031024,"PISCO","Before"
"Naples SMCA",2011,"Macrocystis pyrifera",-1.7963642356148,0.0443262411347518,0.267184942716858,0.165900969882593,"Bio",0,"SMCA","ML",673.8031024,"PISCO","Before"
"Naples SMCA",2011,"Mesocentrotus franciscanus",3.12098646014606,1.00873153485682,0.0444988103139085,22.668730416407,"Bio",0,"SMCA","ML",673.8031024,"PISCO","Before"
"Naples SMCA",2011,"Semicossyphus pulcher",0.833389194289919,0.148298740056895,0.0644467665939993,2.30110442919727,"Bio",0,"SMCA","ML",673.8031024,"PISCO","Before"
"Naples SMCA",2011,"Strongylocentrotus purpuratus",-0.59978313800626,0.557060427532294,1.01481018033665,0.548930665385616,"Bio",0,"SMCA","ML",673.8031024,"PISCO","Before"
"Naples SMCA",2011,"Macrocystis pyrifera",-1.7963642356148,0.0443262411347518,0.267184942716858,0.165900969882593,"Den",0,"SMCA","ML",673.8031024,"PISCO","Before"
"Naples SMCA",2011,"Mesocentrotus franciscanus",2.05675013047777,0.901033973412112,0.115214180206795,7.82051282051282,"Den",0,"SMCA","ML",673.8031024,"PISCO","Before"
"Naples SMCA",2011,"Panulirus interruptus",0,0.0208333333333333,0.0208333333333333,1,"Den",0,"SMCA","ML",673.8031024,"PISCO","Before"
"Naples SMCA",2011,"Semicossyphus pulcher",0.94204322797657,0.12882096069869,0.0502183406113537,2.56521739130435,"Den",0,"SMCA","ML",673.8031024,"PISCO","Before"
"Naples SMCA",2011,"Strongylocentrotus purpuratus",-0.741092928381967,0.123665673413935,0.259478713566462,0.476592749032031,"Den",0,"SMCA","ML",673.8031024,"PISCO","Before"
"Naples SMCA",2012,"Macrocystis pyrifera",-1.87397278769523,0.0724222585924714,0.47176759410802,0.153512575888985,"Bio",0,"SMCA","ML",673.8031024,"PISCO","Before"
"Naples SMCA",2012,"Mesocentrotus franciscanus",0.0949012079875376,0.569347711112596,0.517800550818954,1.09955022298087,"Bio",0,"SMCA","ML",673.8031024,"PISCO","Before"
"Naples SMCA",2012,"Semicossyphus pulcher",1.4690016990402,0.096496371519379,0.0222091353783324,4.34489546196033,"Bio",0,"SMCA","ML",673.8031024,"PISCO","Before"
"Naples SMCA",2012,"Strongylocentrotus purpuratus",-0.329581391344244,0.362197667438882,0.503594558440851,0.719224744128015,"Bio",0,"SMCA","ML",673.8031024,"PISCO","Before"
"Naples SMCA",2012,"Macrocystis pyrifera",-1.87397278769523,0.0724222585924714,0.47176759410802,0.153512575888985,"Den",0,"SMCA","ML",673.8031024,"PISCO","Before"
"Naples SMCA",2012,"Mesocentrotus franciscanus",0.70855005217286,0.797267355982275,0.392540620384047,2.0310442144873,"Den",0,"SMCA","ML",673.8031024,"PISCO","Before"
"Naples SMCA",2012,"Panulirus interruptus",1.09861228866811,0.0625,0.0208333333333333,3,"Den",0,"SMCA","ML",673.8031024,"PISCO","Before"
"Naples SMCA",2012,"Semicossyphus pulcher",1.6094379124341,0.0982532751091703,0.0196506550218341,5,"Den",0,"SMCA","ML",673.8031024,"PISCO","Before"
"Naples SMCA",2012,"Strongylocentrotus purpuratus",-0.323722008934978,0.0746652053293147,0.103206950485781,0.723451327433628,"Den",0,"SMCA","ML",673.8031024,"PISCO","Before"
"Naples SMCA",2013,"Macrocystis pyrifera",-2.37473140793725,0.0909710856519367,0.977768685215494,0.0930394755195983,"Bio",1,"SMCA","ML",673.8031024,"PISCO","After"
"Naples SMCA",2013,"Mesocentrotus franciscanus",0.243251051108078,0.647022193967714,0.507313697852382,1.27538877169444,"Bio",1,"SMCA","ML",673.8031024,"PISCO","After"
"Naples SMCA",2013,"Semicossyphus pulcher",3.17819780540088,0.113566475357083,0.00473125524144892,24.0034556500283,"Bio",1,"SMCA","ML",673.8031024,"PISCO","After"
"Naples SMCA",2013,"Strongylocentrotus purpuratus",-1.33911128310046,0.0633519007441474,0.241728741183046,0.26207847868688,"Bio",1,"SMCA","ML",673.8031024,"PISCO","After"
"Naples SMCA",2013,"Macrocystis pyrifera",-2.37473140793725,0.0909710856519367,0.977768685215494,0.0930394755195983,"Den",1,"SMCA","ML",673.8031024,"PISCO","After"
"Naples SMCA",2013,"Mesocentrotus franciscanus",-0.102245621561478,0.926144756277696,1.02584933530281,0.90280777537797,"Den",1,"SMCA","ML",673.8031024,"PISCO","After"
"Naples SMCA",2013,"Panulirus interruptus",1.09861228866811,0.0625,0.0208333333333333,3,"Den",1,"SMCA","ML",673.8031024,"PISCO","After"
"Naples SMCA",2013,"Semicossyphus pulcher",2.51230562397611,0.0807860262008734,0.00655021834061135,12.3333333333333,"Den",1,"SMCA","ML",673.8031024,"PISCO","After"
"Naples SMCA",2013,"Strongylocentrotus purpuratus",-0.892930564517562,0.0280850772339624,0.0685915219600187,0.409454061251664,"Den",1,"SMCA","ML",673.8031024,"PISCO","After"
"Naples SMCA",2014,"Macrocystis pyrifera",-0.901301811421422,0.405210038188762,0.997954173486088,0.406040727073937,"Bio",2,"SMCA","ML",673.8031024,"PISCO","After"
"Naples SMCA",2014,"Mesocentrotus franciscanus",1.8763971356813,0.758008283622265,0.116082039495574,6.52993595664007,"Bio",2,"SMCA","ML",673.8031024,"PISCO","After"
"Naples SMCA",2014,"Semicossyphus pulcher",3.8565109664806,0.223788523078714,0.00473125524144892,47.300031737493,"Bio",2,"SMCA","ML",673.8031024,"PISCO","After"
"Naples SMCA",2014,"Strongylocentrotus purpuratus",-1.74635558202428,0.0444305410099477,0.254750000885606,0.174408403750699,"Bio",2,"SMCA","ML",673.8031024,"PISCO","After"
"Naples SMCA",2014,"Macrocystis pyrifera",-0.901301811421422,0.405210038188762,0.997954173486088,0.406040727073937,"Den",2,"SMCA","ML",673.8031024,"PISCO","After"
"Naples SMCA",2014,"Mesocentrotus franciscanus",1.66564100899266,0.75,0.141802067946824,5.2890625,"Den",2,"SMCA","ML",673.8031024,"PISCO","After"
"Naples SMCA",2014,"Panulirus interruptus",1.6094379124341,0.104166666666667,0.0208333333333333,5,"Den",2,"SMCA","ML",673.8031024,"PISCO","After"
"Naples SMCA",2014,"Semicossyphus pulcher",2.83321334405622,0.111353711790393,0.00655021834061135,17,"Den",2,"SMCA","ML",673.8031024,"PISCO","After"
"Naples SMCA",2014,"Strongylocentrotus purpuratus",-1.56180986344485,0.0117820324005891,0.0561701544679248,0.209756097560976,"Den",2,"SMCA","ML",673.8031024,"PISCO","After"
"Naples SMCA",2015,"Macrocystis pyrifera",-0.114279461125201,0.732269503546099,0.820921985815603,0.892008639308855,"Bio",3,"SMCA","ML",673.8031024,"PISCO","After"
"Naples SMCA",2015,"Mesocentrotus franciscanus",0.871901789562203,0.401717362241203,0.167980344037066,2.39145457490289,"Bio",3,"SMCA","ML",673.8031024,"PISCO","After"
"Naples SMCA",2015,"Semicossyphus pulcher",2.53180115593451,0.197563986142188,0.0157094329442042,12.5761373337844,"Bio",3,"SMCA","ML",673.8031024,"PISCO","After"
"Naples SMCA",2015,"Strongylocentrotus purpuratus",-0.61324496842679,0.0513050299266576,0.0947302865740431,0.541590570261355,"Bio",3,"SMCA","ML",673.8031024,"PISCO","After"
